Master_ID,Master_Category,Product_Name,Grams,Price_Per_Grams,Selling_Price,Stock,Supplier,Variation_Name_Lazada,Product_ID_Lazada,SKU_ID_Lazada,Key_Lazada,Quantity_Lazada,Product_ID_Shopee,Variation_ID_Shopee,Variation_Name_Shopee,Product_ID_Tiktok,SKU_ID_Tiktok,Variation_Name_Tiktok,Category_Tiktok,Quantity_Tiktok
,Earrings,Pawnable 18K Gold Dolphin Earrings,0.35 - 0.40,9000,4500,,668,9mm,1826598766,132714721516,0800171c28ba85f486d6361b5ba50cc0,999,28513321430,226848568267,,1734570287721645098,1734570422094103594,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Kitty Earrings,0.35 - 0.40,9000,4500,,668,8 mm,1826744118,132718556401,cfa3117179a6b3b823e480dc34bab9ee,999,29263354203,187859159222,,1734570130190992426,1734570134537864234,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Butterfly Tictac,0.30 - 0.35,9000,3937,,668,6.5 mm,1849091066,132748908633,82b8b773067c3d39e3f7a850de0bd87f,1000,48255727742,292382278281,,1734599076381951018,1734599081079702570,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Ball Climber Earrings,0.25 - 0.30,9000,3375,,668,9 mm,1856694925,132687188687,8acacbbd989921a104b06d0218f7f758,996,29013223328,241720936591,,1734520853900002346,1734520885965128746,Default,Gold Earrings (956808),999
,Earrings,Pawnable 18K Gold Bar Earrings,0.25 - 0.30,9000,3375,,668,6.5 mm,1856767525,132683465302,0838fd7dc3ed2ad373d7a5e7f795b8ac,999,29072637770,430621299026,6.5mm,1734570201185813546,1734570252159321130,6.5mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Bar Earrings,0.30 - 0.35,9000,3937,,668,7 mm,1856767525,132717891854,f46d999e7486799fa9cdd20ba274e0e3,999,29072637770,430621299027,7mm,1734570201185813546,1734570252159386666,7mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Checkered Heart Tictac,0.35 - 0.40,9000,4500,,668,6.5mm,1856769529,132749176873,c607ae4b503177ebbb834c868b88157e,1000,54857051624,282447852781,,1734598720169673770,1734598701845611562,Default,Gold Earrings (956808),999
,Earrings,Pawnable 18K Gold Mini Bar Tictac,0.25 - 0.30 ,9000,3375,,668,6 mm,1856834222,132745083380,e80a8cc1175c2be7bcd802ca2b813e84,1000,51957048675,400629374682,,1734598867479266346,1734598871074243626,Default,Gold Earrings (956808),999
,Earrings,Pawnable 18K Gold Mini Flower Tictac,0.25 - 0.30 ,9000,3375,,668,5.5mm,1861826253,132744909915,9601c70d757f7671e594ef14ea1e756b,1000,57707055089,435629372112,,1734599032494195754,1734599183983281194,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Saudi Gold Matte Ball Earrings,0.65 - 0.70,9000,7875,,GS,5 mm,1870739268,132948537566,aa22ed176bb9e7a67bb7a6e40e033db4,10,27163323771,315690151738,5mm,1734855266211759146,1734855274878370858,5mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Matte Ball Earrings,0.58 - 0.63,9000,7087,,GS,4 mm,1870739268,132948537565,04557aefc12890a5294da0694553cfbe,10,27163323771,315690151737,4mm,1734855266211759146,1734855274878305322,4mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Matte Ball Earrings,0.32 - 0.37,9000,4162,,GS,3 mm,1870739268,132948537564,e1dcbd062295e96b07a36db9bd5f881e,10,27163323771,315690151736,3mm,1734855266211759146,1734855274878239786,3mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Thin Cutting Twist Hoop Earrings,0.90 - 0.95,9000,10687,,FG,18 mm,1885928457,133007675052,0b286460655743e071abc5d71105639d,9,55508082097,385717840567,18mm,1734940986829407274,1734941082084410410,18mm,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Thin Cutting Twist Hoop Earrings,0.70 - 0.75,9000,8437,,FG,13 mm,1885928457,23681199865,6c665b73ae7db5282fa53c036ddfa64d,9,55508082097,385717840566,13mm,1734940986829407274,1734941082084344874,13mm,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Thin Cutting Twist Hoop Earrings,0.65 - 0.70,9000,7875,,FG,11 mm,1885928457,23681199864,488f8c7577d9fb223b4989462686677c,8,55508082097,385717840565,11mm,1734940986829407274,1734941082084279338,11mm,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Rough Twist Hoop Earrings,0.83 - 0.88,9000,9900,,FG,14 mm,1885976139,133007551506,28d78f3e523f6e59103bc21c9b544060,7,24385668906,345717783325,14mm,1734940737893270570,1734940972526765098,14mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Rough Twist Hoop Earrings,1.05 - 1.10,9000,12375,,FG,20 mm,1885976139,133007551507,f3742f6f26ac4edb21dde69363219ab7,5,24385668906,345717783326,20mm,1734940737893270570,1734940972526830634,20mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Rough Twist Hoop Earrings,1.30 - 1.35,9000,15187,,FG,26 mm,1885976139,133007551508,a0616e5f7591244109e4ed571af5e609,7,24385668906,345717783327,26mm,1734940737893270570,1734940972526896170,26mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Rough Twist Hoop Earrings,1.55 - 1.60,9000,18000,,FG,31 mm,1885976139,133007551509,5e7e94f4c5a6f004acd404a6d325a957,6,24385668906,233816950821,31mm,1734940737893270570,1734940972526961706,31mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Rough Twist Hoop Earrings,2.00 - 2.10,9000,23625,,FG,43 mm,1885976139,133007551510,2f23bc32c6a4c4f5e0299aa23f6c0dac,10,24385668906,233816950822,43mm,1734940737893270570,1734940972527027242,43mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Feather Tictac,0.40 - 0.45,9000,5062,,SK,20mm,1887472744,132749604390,96b3435a2c64aff2022f1a9834fb991a,8,41853577030,285298667611,,1734599260103803946,1734599416972936234,Default,Gold Earrings (956808),20
,Earrings,Pawnable 18K Gold Mini Hoop Earrings 1 PAIR,0.15 - 0.18,9000,2025,,668,7 mm,1907323565,132914868993,d1653f2e57258a721c4ffdaeb4a48cd9,1000,27221134991,415666491050,7mm,1734772892932736042,1734772901651055658,7mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Hoop Earrings 1 PAIR,0.25 - 0.28,9000,3150,,668,10 mm,1907323565,132914868995,4a8847636ec7bf36e193b8eda5f22f0b,1000,27221134991,415666491052,10mm,1734772892932736042,1734772901651186730,10mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Hoop Earrings 1 PAIR,0.17 - 0.20,9000,2250,,668,8 mm,1907323565,132914868994,f203f248f4f4ffb21273e38ad766fa07,1000,27221134991,415666491051,8mm,1734772892932736042,1734772901651121194,8mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Ball Earrings (ROSCAS),0.30 - 0.35,9000,3937,,668,3 mm,1907330467,28312472825,6a0625f626bd7dc4f07df030814eb9ee,995,28619370456,205604946661,3mm,1734609334185722922,1734609473467679786,3mm,Gold Earrings (956808),997
,Earrings,Pawnable 18K Gold Ball Earrings (ROSCAS),0.40 - 0.45,9000,5062,,668,4 mm,1907330467,28312472826,0ca6c5d8afbb82eddae5b8326a2646c3,999,28619370456,205604946662,4mm,1734609334185722922,1734609473467745322,4mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Ball Earrings (ROSCAS),0.45 - 0.50,9000,5625,,668,5 mm,1907330467,28312472827,e31e98b1b68382faf9184b3fd6316c73,997,28619370456,205604946663,5mm,1734609334185722922,1734609473467810858,5mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Ball Earrings (ROSCAS),0.65 - 0.70,9000,7875,,668,6 mm,1907330467,28312472828,128f635c5b90ee74f84b8ba82cf43f4e,1000,28619370456,205604946664,6mm,1734609334185722922,1734609473467876394,6mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Ball Earrings (ROSCAS),0.85 - 0.90,9000,10125,,668,7 mm,1907330467,28312472829,721005cd073742b4888f94acad20544a,1000,28619370456,205604946665,7mm,1734609334185722922,1734609473467941930,7mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Bar Barbel (NO LOCK),0.07 - 0.10,9000,1125,,668,1 PIECE,1907362487,132642398194,97a3f497cc57eec9951d0a4a1b9603eb,999,22787636818,235867061087,,1734490101118239786,1734490154915693610,1 PIECE,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Bar Barbel (NO LOCK),0.15 - 0.20,9000,2250,,668,1 PAIR,1907362487,132642398195,fb73534105f554555dff4cbaac64dd31,1000,22787636818,235867061088,,1734490101118239786,1734490154915759146,1 PAIR,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Star Barbel (NO LOCK),0.15 - 0.20,9000,2250,,668,1 PAIR,1907385382,132638309409,edfa5392a00991bc0f2ba841efd713ab,1000,18286756337,255070788683,,1734489937934189610,1734489970503418922,1 PAIR,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Star Barbel (NO LOCK),0.07 - 0.10,9000,1125,,668,1 PIECE,1907385382,132638309408,549bf9c70137981050aadc5254cf9b26,1000,18286756337,255070788682,,1734489937934189610,1734489970503353386,1 PIECE,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Kitty Earrings (ROSCAS),0.30 - 0.35,9000,3937,,668,6 mm,1907429122,132756768271,6fabfecc5c260c4ba06e057562644406,1000,26169320835,430632777514,,1734609529893979178,1734609568231293994,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Saudi Gold Kitty Spiral Tictac,0.40 - 0.45,9000,5062,,FG,5 mm,1993879780,132745593133,2c32d19e738652f5bc42cb8ddb3e83f0,6,29287473049,295341236650,,1734598321686610986,1734598325212578858,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Matte Cutting Clip Earrings (ASSORTED DESIGN),1.00 - 1.15,9000,12937,,FG,11 mm,1999703964,132740021983,a3d1e0bb52ed1a945997de58d6d8f9f8,17,27236709215,234244626574,,1734586378622633002,1734586588424537130,Default,Gold Earrings (956808),20
,Earrings,Pawnable 18K Saudi Gold Stripes Texture Clip Earrings,1.48 - 1.56,9000,17550,,FG,12 mm,1999720861,132740119366,8e7f3f07d0ba3b9423dce6dc6bfa7886,5,27993820697,430299015558,,1734586604342314026,1734586781982819370,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Tricolor Clip Earrings (ASSORTED DESIGN),1.00 - 1.15,9000,12937,,FG,11 mm,1999831487,132744074188,86e7df28c2e51985bf3ea5daa91789c3,18,27836723925,227827783578,,1734586589274014762,1734586836166018090,Default,Gold Earrings (956808),20
,Earrings,Pawnable 18K Saudi Gold Matte Texture Clip Earrings,1.50 - 1.60 ,9000,18000,,FG,12 mm,1999858330,132740185679,329373998bdf24d4954c788a66508efe,4,28210259211,256531762872,,1734586847665751082,1734586785387283498,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Gold Checkered Heart Earrings,0.30 - 0.35,9000,3937,,668,6.5 mm,2054072669,132690558592,aebda5f20cd201facf7cd037d22703f2,998,28713203475,251720243340,,1734520734465229866,1734520880733258794,Default,Gold Earrings (956808),998
,Earrings,Pawnable 18K Saudi Gold Mini Love Screw Hoop Earrings,0.50 - 0.55,9000,6187,,GS,9.5 mm,2054113521,133110914045,cf5b11e970fee50208649c6be8430cc2,29,23656681084,355731198863,,1734983869911565354,1734983872253690922,Default,Gold Earrings (956808),20
,Earrings,Pawnable 18K White Gold Mini Love Screw Hoop Earrings,0.45 - 0.55,9000,6187,,GS,9.5 mm,,,,,,,,,,,,
,Earrings,Pawnable 18K Gold Infinity Earrings,0.25 - 0.30,9000,3375,,668,8 mm,2088764116,132686613805,2cacd26ec9f73804f8f5f2ed0160428d,1000,28163331905,241726402386,,1734520618534011946,1734520589254755370,Default,Gold Earrings (956808),999
,Earrings,Pawnable 18K Gold Double Ball Dangling Earrings,0.65 - 0.75,9000,8437,,668,5mm,2172159436,132714905099,67c6c52f612de9497f6a5a4e82ceb5cb,1000,28776891575,168724540629,5mm,1734570403287893034,1734570412995347498,5mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Double Ball Dangling Earrings,0.80 - 0.90,9000,10125,,668,6mm,2172159436,132714905100,e787971f6b6059807f2c2a1425cb083a,1000,28776891575,168724540630,6mm,1734570403287893034,1734570412995413034,6mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Double Ball Dangling Earrings,0.95 - 1.05,9000,11812,,668,7mm,2172159436,132714905101,5fc11a54fdcd70d52c91df60b280bd39,1000,28776891575,365616230367,7mm,1734570403287893034,1734570412995478570,7mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Saudi Gold Hollow Cross Earrings,0.30 - 0.35,9000,3937,,SK,9 mm,2213506608,132954386840,e64b330418a0dd4069a9aff843225f6a,10,41329534068,395689652715,,1734856781079675946,1734856740994647082,Default,Gold Earrings (956808),10
,Earrings,Pawnable 18K Gold Russian Diamond Barbel (NO LOCK),0.10 - 0.13,9000,1462,,668,1 PIECE,2242403640,132642302002,4c38d7d8c8a4ec945a53433f9f177a51,1000,14198519398,148452776477,,1734490135018046506,1734490065633379370,1 PIECE,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Russian Diamond Barbel (NO LOCK),0.20 - 0.25,9000,2812,,668,1 PAIR,2242403640,132642302003,7195f03bed955d479b9e3dcd446565b9,999,14198519398,148452776478,,1734490135018046506,1734490065633444906,1 PAIR,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Hollow Mini Moon & Star Earrings,0.25 - 0.30,9000,3375,,668,5.5 mm & 6.5 mm,2280018959,132718756091,ef559f6a1488f91fd5af89b49afc9fe2,1000,28613056947,251713156641,,1734570412940428330,1734570434529559594,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Four Leaf Earrings,0.35 - 0.40,9000,4500,,668,8mm,2342903759,132714839941,67dfde28a935b315b00a481761272b75,981,26713032027,223285886614,8mm,1734569403827586090,1734569651009258538,8mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Four Leaf Earrings,0.30 - 0.35,9000,3937,,668,6mm,2342903759,132714839940,7621b1517f94b3f42267563f8decaec9,985,26713032027,223285886613,6mm,1734569403827586090,1734569651009193002,6mm,Gold Earrings (956808),999
,Earrings,Pawnable 18K Gold Four Leaf Earrings,0.60 - 0.65,9000,7312,,668,14mm,2342903759,132714839943,8a50c728851ecc36c5264c3e74cd82db,988,26713032027,99106747861,14mm,1734569403827586090,1734569651009389610,14mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Four Leaf Earrings,0.45 - 0.50,9000,5625,,668,11mm,2342903759,132714839942,726f76442fb9299d18d03a8b9dbe12aa,977,26713032027,223285886615,11mm,1734569403827586090,1734569651009324074,11mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Four Leaf Tictac,0.35 - 0.40,9000,4500,,668,6 mm,2342957405,132744983292,3f8f281a98592a607a11c5100c2d1292,1000,57557051485,445629367500,,1734599157428814890,1734599190041625642,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Double Four Leaf Earrings,0.60 - 0.65,9000,7312,,668,8 mm,2501552206,132714913936,60ac73bb62491252654ee156bbd310ad,997,29613022791,148817159298,8mm,1734569651514213418,1734569661712008234,8mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Double Four Leaf Earrings,0.70 - 0.75,9000,8437,,668,11 mm,2501552206,132714913937,5cd890738a22195de112d1062ee19daf,985,29613022791,148817159299,11mm,1734569651514213418,1734569661712073770,11mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Saudi Gold Full Inspired Earrings,1.35 - 1.40,9000,15750,,GS,20 mm,2677368952,132954752718,4076583e30a828cc0aa2b7ff258dedaf,20,41911400730,300956216727,,1734855129146688554,1734855133491659818,Default,Gold Earrings (956808),20
,Earrings,Pawnable 18K Saudi Gold Mini Cutting Ball Barbel Earrings (Screw Type),0.28 - 0.31,9000,3487,,GS,1 PIECE,2677447296,132927854726,6ac94234dc8e7fe0f2592479de479c18,27,41966499605,261361012572,1 Piece,1734787292816376874,1734794412622578730,1 PIECE,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Saudi Gold Mini Cutting Ball Barbel Earrings (Screw Type),0.55 - 0.60,9000,6750,,GS,1 PAIR,2677447296,132927854727,3dc776b6eeefef210361844a714abed1,29,41966499605,261361012573,1 Pair,1734787292816376874,1734794412622644266,1 PAIR,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Butterfly Earrings,0.30 - 0.35,9000,3937,,668,6.5 mm,2734765328,132686601756,25821b74fad0c88d2b17c6e0d0c5afc6,999,29113242067,236845778800,,1734520746719216682,1734520747018322986,Default,Gold Earrings (956808),999
,Earrings,Pawnable 18K Saudi Gold Knot Earrings,1.90 - 2.00,9000,22500,,FG,10 mm,2739102173,133021930993,1a9545b0db94bcc4de078a862a440f02,15,27175858520,445727538236,10mm,1734972257679606826,1734972259375481898,10mm,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Knot Earrings,1.00 - 1.10,9000,12375,,FG,7.5 mm,2739102173,133021930992,61151b19638ac6da84990e5aa95daace,30,27175858520,445727538235,7.5mm,1734972257679606826,1734972259375416362,7.5mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Gold Cameo Earrings,0.50 - 0.55,9000,6187,,SK,13 mm,2922908249,132718880622,dbc16bff776dde3238a9cc897f087a22,20,24336820994,158820945367,,1734571225527518250,1734571231756190762,Default,Gold Earrings (956808),20
,Earrings,Pawnable 18K Gold Triple Four Leaf Earrings,1.00 - 1.10,9000,12375,,668,,2973851922,132724819484,dd3295d58a0908ac0232cbf5a17386a7,998,52900195781,360018048374,,1734569104690021418,1734569069795771434,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Saudi Gold Heart Hoop Earrings,0.80 - 0.90,9000,10125,,FG,16 mm,3032169354,133022602889,a850d492eac39b24da5a40e28f92f88b,30,43855870953,168968647247,,1734974571933238314,1734974525230122026,Default,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Textured Hoop Earrings,0.80 - 0.85,9000,9562,,FG,12 mm,3065523120,133022712447,9f8cc5b3e21c6101753306967f36b3bd,15,44808225332,340728271718,12mm,1734974695963919402,1734974694294979626,12mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Textured Hoop Earrings,1.40 - 1.45,9000,16312,,FG,25 mm,3065523120,133022712450,c459602425c24ca11a2968537dfbfa8a,15,44808225332,340728271721,25mm,1734974695963919402,1734974694295176234,25mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Textured Hoop Earrings,1.15 - 1.20,9000,13500,,FG,20 mm,3065523120,133022712449,32eceabbb77cc76fd85a6497615af3e0,15,44808225332,340728271720,20mm,1734974695963919402,1734974694295110698,20mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Textured Hoop Earrings,0.93 - 0.98,9000,11025,,FG,14 mm,3065523120,133022712448,e02fcd2a5101ec6361346ba59346f7f6,15,44808225332,340728271719,14mm,1734974695963919402,1734974694295045162,14mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Gold Half Ball Earrings,0.40 - 0.45,9000,5062,,668,5mm,3132376022,132724889071,620beb6999b7de7974781e34fd221f81,999,29813365015,178455999236,5mm,1734570419519587370,1734570596321625130,5mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Half Ball Earrings,0.30 - 0.35,9000,3937,,668,4mm,3132376022,132724889070,07e481eb00c38258a6429e8e00273aee,999,29813365015,178455999235,4mm,1734570419519587370,1734570596321559594,4mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Half Ball Earrings,0.65 - 0.70,9000,7875,,668,7mm,3132376022,132724889073,5189361ab5d7d446665d89c017a1e68d,1000,29813365015,238254163951,7mm,1734570419519587370,1734570596321756202,7mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Half Ball Earrings,0.50 - 0.55,9000,6187,,668,6mm,3132376022,132724889072,850367881719ae6dd90edbe0758c2edd,1000,29813365015,224658620183,6mm,1734570419519587370,1734570596321690666,6mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Saudi Gold Mini Cutting Hoop Earrings,0.48 - 0.53,9000,5962,,GS,9 mm,3212539516,133134960276,693413b0d03e9159665ee03c53960592,50,20582582216,260700035377,9mm,1735004414776149034,1735004549840274474,9mm,Gold Earrings (956808),7
,Earrings,Pawnable 18K Saudi Gold Mini Cutting Hoop Earrings,0.32 - 0.37,9000,4162,,SK,8 mm,3212539516,133134960277,bbec800dfda789ec86a9e9ce7e42c1e4,47,20582582216,260700035378,8mm,1735004414776149034,1735004549840208938,8mm,Gold Earrings (956808),6
,Earrings,Pawnable 18K Saudi Gold Mini Cutting Hoop Earrings,0.70 - 0.75,9000,8437,,SK,11 mm,3212539516,133177669297,4a03fce355146d8b8a962e9cc372fb59,10,20582582216,277633127577,11mm,1735004414776149034,1735683073765639210,11mm,Gold Earrings (956808),5
,Earrings,Pawnable 18K White Gold Ball Earrings,0.35 - 0.40,9000,4500,,FG,3 mm,3212697548,132948751114,6130d51cbe8faac2ca5e0263209fc4e9,8,42774155418,286961293477,,1734855141530895402,1734855526778307626,3mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K White Gold Ball Earrings,0.35 - 0.45,9000,5062,,FG,4 mm,3212697548,132948751115,85be41d5b546c836a124ce8042947109,9,42774155418,310332308997,,1734855141530895402,1734855526778373162,4mm,Gold Earrings (956808),7
,Earrings,Pawnable 18K White Gold Ball Earrings,1.15 - 1.20,9000,13500,,FG,7 mm,3212697548,132948751118,f787e7c9588744a7f315c29c8ae8cf0f,10,42774155418,286961293478,,1734855141530895402,1734855526778569770,7mm,Gold Earrings (956808),10
